Transect,Date,Time,event_ID,Latitude,Longitude,Pectinariidae,Terebellidae,Chone infundibuliformis,Myxicola,Pseudopotamilla reniformis,Sabellidae 1,Sabellidae 2,Sabellidae 3,Spirorbini,Serpulidae 1,Serpulidae 2,Syllidae,Polynoidae 1,Polynoidae 2,Balanidae,Caprellinae,Chionoecetes opilio,Hyas,Pagurus,Crangonidae ,Pandalidae,Thoridae,Caridea ,Peracarida,Mysidae,Nymphon,Hemithiris psittacea,Terebratulina septentrionalis,Buguloidea,Caberea ellisii,Celleporina,Cystisella saccata,Dendrobeania,Flustra foliacea,Membranipora membranacea ,Securiflustra securifrons,Smittinoidea,Crisia,Exidmonea,Hornera,Infundibulipora lucernaria,Bryozoa 1,Bryozoa 2,Bryozoa 3,Bryozoa 4,Gadus morhua,Gadus,Merluccius bilinearis,Glyptocephalus cynoglossus,Hippoglossoides platessoides,Zoarcoidei,Anarhichas lupus,Artediellus,Icelus,Myoxocephalus scorpius,Triglops murrayi,Agonidae,Eumicrotremus terraenovae,Lumpenus lampretaeformis,Sebastes,Tautogolabrus adspersus,Amblyraja radiata,Aplidium glabrum,Aplidium pallidum,Didemnidae,Ascidia callosa,Boltenia echinata,Boltenia ovifera,Botrylloides,Cnemidocarpa finmarkiensis,Molgula,Ascidiacea 1,Ascidiacea 2,Ascidiacea 3,Ascidiacea 4,Lucernaria quadricornis,Actinoidea 1,Actinoidea 2,Edwardsiidae,Halcampa,Hormathia,Hormathia nodosa,Metridium senile,Ptychodactis patula,Stomphia coccinea 1,Stomphia coccinea 2,Actiniaria 1,Actiniaria 2,Actiniaria 3,Actiniaria 4,Actiniaria 5,Ceriantharia,Clavularia,Malacalcyonacea,Octocorallia,Abietinaria,Sertulariidae ,Aglaopheniidae,Obelia,Thuiaria thuja,Leptothecata 1,Leptothecata 2,Corymorpha pendula,Tubulariidae,Hydrozoa  1,Hydrozoa 2,Hydrozoa 3,Ctenophora,Asteriidae,Stephanasterias albula,Crossaster papposus,Solaster,Henricia,Leptasterias (Hexasterias) polaris,Pteraster,Heliometra glacialis,Echinarachnius parma,Strongylocentrotus ,Cucumaria frondosa,Psolus phantapus,Gorgonocephalus arcticus,Ophiacantha bidentata,Ophiopholis aculeata,Ophiura sarsii,Ophiuridea 1,Ophiuridea 2,Agarum clathratum,Alaria esculenta,Saccharina latissima,Laminaria,Desmarestia,Astarte,Cyclocardia borealis,Chlamys islandica,Crassostrea virginica,Dosinia,Modiolus modiolus,Nuculana,Yoldiidae,Panomya norvegica,Bivalvia 1,Bivalvia 2,Arrhoges occidentalis,Boreotrophon clathratus,Buccinum undatum,Aulacofusus brevicauda,Neptunea decemcostata,Mangeliidae,Epitoniidae,Turritellidae,Margarites 1,Margarites 2,Testudinalia testudinalis,Cadlina laevis,Coryphellidae,Dendronotus,Gastropoda 1,Gastropoda 2,Gastropoda 3,Tonicellinae,Chitonida,Nemertea 1,Nemertea 2,Nemertea 3,Nemertea 4,Nemertea 5,Platyhelminthes 1,Platyhelminthes 2,Brattegardia nanseni,Clathrina,Calcarea 1,Calcarea 2,Craniella,Aplysilla sulfurea,Halichondria (Halichondria) panicea,Halichodria (Eumastia) sitiens,Stylocordyla borealis,Heteroscleromorpha,Hymedesmia (Hymedesmia) canadensis,Hymedesmiidae,Iophon,Mycale (Mycale) lingua,Myxilla (Myxilla) fimbriata,Myxilla,Tedania suctoria,Polymastiidae,Polymastia uberrima,Demospongiae 1,Demospongiae 2,Demospongiae funnel,Porifera encrusting - blue yellow,Porifera encrusting - brown beige,Porifera encrusting - orange veined,Porifera encrusting - pink,Porifera encrusting - white smooth,Porifera encrusting - yellow dark,Porifera encrusting - yellow veined,Porifera encrusting - bumpy yellow white,Porifera massive,Porifera massive with protrusions,Borealithothamnion glaciale,Corallinophycidae,Peyssonnelia rosenvingei,Cermothamnion coulteri,Phycodrys rubens,Ptilota serrata,Spermothamnion,Gigartinales,Coccotylus truncatus,Palmaria palmata,Chromista,Animalia_1,Animalia_2,Animalia_3,Animalia_4,Animalia_5,Boreolithothamnion glaciale dead,Animalia_6,Animalia_7,Animalia_8,Animalia_9,Animalia_10,Animalia_11
CON014,20230815,191533,CON014_20230815_191533,45.98140833,-59.237075,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,1,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,1,,,,1,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,1,,,,1,,,,,1,,1,,1,,,,,1,,1,,,,,,
CON014,20230815,191759,CON014_20230815_191759,45.98121167,-59.237635,,,,,,,,,,1,,,,,,,,,,,,1,,,,1,,,,1,,,,,,1,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,1,,,1,,,,,,,1,,,,1,,,,,,,,,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,1,,,1,1,,,1,1,,1,,1,,,,,1,,1,,,,,,
CON014,20230815,192044,CON014_20230815_192044,45.98098333,-59.238255,,,,,,,,,,1,,,,,,1,,,,,,,,,,1,,,,1,,,,1,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,1,,,1,,1,,,,,,1,1,,1,,,,,,
CON014,20230815,192326,CON014_20230815_192326,45.98074667,-59.238885,,,,,1,,,,,,,,,,,,,,,,1,,,,,1,,,,1,,,,1,,,1,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,1,1,1,1,,1,1,,1,,,,,,,,1,1,,,,,,
CON014,20230815,192542,CON014_20230815_192542,45.98053667,-59.23947167,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,1,1,,,1,1,,1,,1,,,,,1,,1,,,,,,
CON015,20230816,164723,CON015_20230816_164723,45.90780333,-58.98903667,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,
CON015,20230816,164836,CON015_20230816_164836,45.907325,-58.98919667,,,,,,1,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
CON015,20230816,164956,CON015_20230816_164956,45.90684667,-58.98934333,,,,,,,,,,1,1,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
CON015,20230816,165125,CON015_20230816_165125,45.90632667,-58.98949333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
CON015,20230816,165249,CON015_20230816_165249,45.90582167,-58.98961667,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,1,1,,,1,,,,1,,,,1,1,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,1,,,,,,1,,,1,,,,,1,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,1,1,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,
CON015,20230816,165412,CON015_20230816_165412,45.90530667,-58.98976167,,,,,,,,,,1,1,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
CON015,20230816,165542,CON015_20230816_165542,45.90479167,-58.989865,,,,1,,,,,,1,1,,,,,,,,,,,,1,,1,,,1,1,,,1,,,,,,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,1,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,
CON015,20230816,165704,CON015_20230816_165704,45.90432,-58.98999333,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
CON015,20230816,165826,CON015_20230816_165826,45.90383667,-58.99003333,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,
CON015,20230816,165952,CON015_20230816_165952,45.90331833,-58.99019,,,,,,1,,,,1,,,,,,,,,,,1,,,1,1,,,1,1,,,1,,,,1,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,
CON015,20230816,170124,CON015_20230816_170124,45.90286,-58.99037333,,,,,,,,,,1,,,,,,,,,,,,,,1,1,1,,1,,,,1,1,,,,,,,,,1,,1,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,1,1,,,,,1,,1,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
CON015,20230816,170253,CON015_20230816_170253,45.902365,-58.99039833,,,,,,,,,,1,1,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CON015,20230816,170424,CON015_20230816_170424,45.90187833,-58.990495,,,,,,,,,,1,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
CON015,20230816,170554,CON015_20230816_170554,45.90140333,-58.990645,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
CON015,20230816,170725,CON015_20230816_170725,45.90082833,-58.99068667,,,,,,,,,,1,,,,,,,,,,,1,,,1,,,,1,1,,,1,,,,,,,,1,1,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,1,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,1,,,,1,,,,1,1,,,,,,1,1,,,,1,,1,,,,1,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,1,,,
CON015,20230816,170853,CON015_20230816_170853,45.90032833,-58.990835,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CON015,20230816,171030,CON015_20230816_171030,45.89979333,-58.99096,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
CON015,20230816,171147,CON015_20230816_171147,45.89934333,-58.99094667,,,,,,,,,,1,1,,,,,,,,,,,,,1,1,,,,1,,,1,,,,,,,1,1,,,,1,1,,,,,,,,,1,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,1,,1,,,1,,1,,,,,,,,,,,,,,1,,1,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,
CON015,20230816,171246,CON015_20230816_171246,45.89902333,-58.99091667,,,,,,,,,,1,,,,,,,,,,,1,,1,,,,,1,1,,,1,,1,,1,,,,,1,1,,1,1,,,,1,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,1,,1,,,,,,,,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,1,,,1,,,,1,,,1,,1,,,,,,,,,,,,,,,1,,,,,1,,,1
CON016,20230816,182100,CON016_20230816_182100,45.91205667,-59.02335333,,,,,1,1,1,,,1,,,,,,,,,,,1,,,,,,,1,1,,,1,1,1,,,,,,,1,1,,1,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,1,,,,,1,1,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,1,1,,,,1,,1,,,,,1,,,,,1,,,1,1,,,1,,,1,,,,,,,1,,1,,,,,,,,,,,1,,,,1,1,,1,1,1,,,
CON016,20230816,182216,CON016_20230816_182216,45.91157333,-59.02340833,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,1,1,,,1,1,,,,,,1,1,1,1,,1,1,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,1,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,
CON016,20230816,182348,CON016_20230816_182348,45.91095167,-59.023555,,,,,,1,,,,,,,,,,1,,,,,,,,1,1,,,1,1,,,1,,,,,,,1,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,
CON016,20230816,182510,CON016_20230816_182510,45.910425,-59.023655,,,,,,,,,,1,,,,,,,,,,,,,1,1,1,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CON016,20230816,182626,CON016_20230816_182626,45.90997667,-59.023765,,,,,,,,,,1,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
CON016,20230816,182745,CON016_20230816_182745,45.90949,-59.02380667,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
CON016,20230816,182906,CON016_20230816_182906,45.90901833,-59.023885,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,1,,,,1,1,,,,,,,1,,1,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,
CON016,20230816,183019,CON016_20230816_183019,45.90858,-59.02391833,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CON016,20230816,183135,CON016_20230816_183135,45.90812833,-59.02388833,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
CON016,20230816,183256,CON016_20230816_183256,45.90767833,-59.02388,,,,1,,1,,,,1,,,,,,,,,,,,,1,,1,,,1,,,,1,,,,,,,,,,1,,1,,,,,,,,,,,,,,,1,,,,,,,1,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,1,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,
CON016,20230816,183418,CON016_20230816_183418,45.907205,-59.023875,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,1,1,,1,,1,1,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,1,,,,1,,,,,,,,,,,,,,,,1,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,1,,,,1,,,,,1,1,,,,,,,1,1,,,,,,,,,,,,,,,,1,,,,,,,,
CON016,20230816,183555,CON016_20230816_183555,45.90668167,-59.02390667,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,
CON016,20230816,183710,CON016_20230816_183710,45.90622833,-59.02402333,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
CON016,20230816,183838,CON016_20230816_183838,45.90566667,-59.02411667,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
CON016,20230816,184000,CON016_20230816_184000,45.90512667,-59.02417333,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
CON017,20230816,194201,CON017_20230816_194201,45.911215,-59.0473,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,1,,,1,1,,,,,,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,1,,,,1,,,,,,1,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,1,,,,1,,,,,,1,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,1,1,,,
CON017,20230816,194347,CON017_20230816_194347,45.910585,-59.04742,,,,,,,,,,1,1,,,,,,,,,,1,,,,,,,1,,1,,,,1,,,,,,1,1,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,1,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,
CON017,20230816,194513,CON017_20230816_194513,45.910035,-59.04748333,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,1,1,,,1,1,1,,,,,1,,1,1,,1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,1,1,,,1,,1,1,,,,,1,1,,,,,1,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,1,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,1,,,
CON017,20230816,194629,CON017_20230816_194629,45.90959167,-59.04749167,,,,,,,,,,1,1,,,,1,,,,,,,,1,,1,,,1,1,,,1,1,,,,,,,1,1,,,1,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,1,1,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
